,station_id,utc_time,temperature,pressure,humidity,wind_speed,wind_direction,weather
941,chaoyang_meo,2018-03-11 21:00:00,0.5,1011.5,80,0.4,49,9
942,chaoyang_meo,2018-03-11 22:00:00,0.2,1011.2,86,1.0,25,9
943,chaoyang_meo,2018-03-11 23:00:00,-0.4,1011.0,86,0.8,93,9
944,chaoyang_meo,2018-03-12 00:00:00,2.4,1011.1,60,0.5,79,9
945,chaoyang_meo,2018-03-12 01:00:00,5.0,1011.1,42,0.9,143,9
946,chaoyang_meo,2018-03-12 02:00:00,7.0,1010.5,37,0.9,171,9
947,chaoyang_meo,2018-03-12 03:00:00,7.8,1009.6,39,1.5,244,9
948,chaoyang_meo,2018-03-12 04:00:00,9.3,1008.6,38,0.4,286,9
949,chaoyang_meo,2018-03-12 05:00:00,10.1,1007.6,40,2.4,209,9
950,chaoyang_meo,2018-03-12 06:00:00,11.3,1006.4,39,1.8,130,9
951,chaoyang_meo,2018-03-12 07:00:00,11.7,1005.7,37,1.5,196,9
952,chaoyang_meo,2018-03-12 08:00:00,11.8,1005.1,38,2.2,218,9
953,chaoyang_meo,2018-03-12 09:00:00,11.7,1005.0,38,1.6,168,9
954,chaoyang_meo,2018-03-12 10:00:00,10.9,1005.3,42,1.5,152,9
955,chaoyang_meo,2018-03-12 11:00:00,9.8,1005.8,46,0.9,148,9
956,chaoyang_meo,2018-03-12 12:00:00,7.8,1006.0,53,0.5,276,9
957,chaoyang_meo,2018-03-12 13:00:00,6.6,1006.2,58,0.9,41,9
958,chaoyang_meo,2018-03-12 14:00:00,5.7,1006.0,64,0.9,116,9
959,chaoyang_meo,2018-03-12 15:00:00,5.3,1006.1,65,0.4,354,9
960,chaoyang_meo,2018-03-12 16:00:00,4.5,1005.8,68,0.0,999017,9
961,chaoyang_meo,2018-03-12 17:00:00,4.2,1005.8,73,1.4,46,9
962,chaoyang_meo,2018-03-12 18:00:00,3.3,1005.7,78,0.5,345,9
963,chaoyang_meo,2018-03-12 19:00:00,2.5,1005.3,79,0.9,70,9
964,chaoyang_meo,2018-03-12 20:00:00,2.2,1005.1,80,0.8,51,9
965,chaoyang_meo,2018-03-12 21:00:00,1.4,1005.0,77,0.6,71,9
966,chaoyang_meo,2018-03-12 22:00:00,1.0,1005.0,76,0.3,74,9
967,chaoyang_meo,2018-03-12 23:00:00,1.3,1005.3,75,0.5,90,9
968,chaoyang_meo,2018-03-13 00:00:00,3.8,1005.7,69,0.4,121,9
969,chaoyang_meo,2018-03-13 01:00:00,7.0,1006.1,50,1.5,52,9
970,chaoyang_meo,2018-03-13 02:00:00,9.8,1005.8,44,1.0,78,9
971,chaoyang_meo,2018-03-13 03:00:00,12.1,1005.6,39,0.9,347,9
972,chaoyang_meo,2018-03-13 04:00:00,14.4,1004.8,34,0.6,24,9
973,chaoyang_meo,2018-03-13 05:00:00,16.1,1004.1,30,0.8,91,9
974,chaoyang_meo,2018-03-13 06:00:00,17.4,1003.1,27,1.5,130,9
975,chaoyang_meo,2018-03-13 07:00:00,18.2,1002.5,26,1.6,162,9
976,chaoyang_meo,2018-03-13 08:00:00,18.8,1002.6,26,1.3,143,9
977,chaoyang_meo,2018-03-13 09:00:00,18.6,1002.7,27,1.1,207,9
978,chaoyang_meo,2018-03-13 10:00:00,16.9,1003.0,31,0.7,222,9
979,chaoyang_meo,2018-03-13 11:00:00,13.1,1003.4,42,0.2,999017,9
980,chaoyang_meo,2018-03-13 12:00:00,10.9,1004.4,48,0.0,999017,9
981,chaoyang_meo,2018-03-13 13:00:00,10.1,1004.8,52,0.7,115,9
982,chaoyang_meo,2018-03-13 14:00:00,9.1,1005.0,55,0.0,999017,9
983,chaoyang_meo,2018-03-13 15:00:00,8.6,1005.2,60,0.6,28,9
984,chaoyang_meo,2018-03-13 16:00:00,8.3,1005.5,60,0.5,102,9
985,chaoyang_meo,2018-03-13 17:00:00,8.0,1005.9,65,1.1,17,9
986,chaoyang_meo,2018-03-13 18:00:00,8.3,1006.2,62,1.9,55,9
987,chaoyang_meo,2018-03-13 19:00:00,9.6,1005.8,73,2.7,60,9
988,chaoyang_meo,2018-03-13 20:00:00,8.5,1005.6,76,1.1,48,9
989,chaoyang_meo,2018-03-13 21:00:00,7.9,1005.4,78,0.1,999017,9
990,chaoyang_meo,2018-03-13 22:00:00,6.6,1005.6,83,0.9,71,9
991,chaoyang_meo,2018-03-13 23:00:00,5.9,1005.8,85,1.0,4,9
992,chaoyang_meo,2018-03-14 00:00:00,8.5,1006.0,77,2.0,107,9
993,chaoyang_meo,2018-03-14 01:00:00,9.5,1006.3,69,2.4,77,9
994,chaoyang_meo,2018-03-14 02:00:00,10.7,1005.8,65,3.6,115,9
995,chaoyang_meo,2018-03-14 03:00:00,12.5,1005.5,59,1.3,107,9
996,chaoyang_meo,2018-03-14 04:00:00,13.4,1004.7,56,2.0,74,9
997,chaoyang_meo,2018-03-14 05:00:00,14.1,1003.9,54,2.1,74,9
998,chaoyang_meo,2018-03-14 06:00:00,14.2,1003.2,53,2.3,108,9
999,chaoyang_meo,2018-03-14 07:00:00,14.1,1002.6,53,1.8,96,9
1000,chaoyang_meo,2018-03-14 08:00:00,14.3,1002.4,54,1.7,53,9
1001,chaoyang_meo,2018-03-14 09:00:00,13.8,1002.4,56,0.9,60,9
1002,chaoyang_meo,2018-03-14 10:00:00,13.6,1002.9,57,1.3,11,9
1003,chaoyang_meo,2018-03-14 11:00:00,13.0,1002.8,61,1.0,89,9
1004,chaoyang_meo,2018-03-14 12:00:00,11.5,1003.8,67,1.2,15,9
1005,chaoyang_meo,2018-03-14 13:00:00,13.1,1004.6,60,0.9,41,9
1006,chaoyang_meo,2018-03-14 14:00:00,12.6,1005.6,62,0.6,355,9
1007,chaoyang_meo,2018-03-14 15:00:00,13.4,1006.4,63,1.2,334,9
1008,chaoyang_meo,2018-03-14 16:00:00,13.3,1007.6,62,2.8,3,9
1009,chaoyang_meo,2018-03-14 17:00:00,14.5,1008.5,39,3.3,6,9
1010,chaoyang_meo,2018-03-14 18:00:00,13.6,1010.5,30,3.4,340,9
1011,chaoyang_meo,2018-03-14 19:00:00,12.4,1012.0,29,2.2,352,0
1012,chaoyang_meo,2018-03-14 20:00:00,11.5,1013.4,29,2.1,359,0
1013,chaoyang_meo,2018-03-14 21:00:00,10.5,1015.0,31,4.0,2,0
1014,chaoyang_meo,2018-03-14 22:00:00,9.4,1017.1,29,2.7,335,0
1015,chaoyang_meo,2018-03-14 23:00:00,8.4,1018.7,29,2.0,26,0
1016,chaoyang_meo,2018-03-15 00:00:00,7.3,1020.6,27,4.2,330,0
1017,chaoyang_meo,2018-03-15 01:00:00,6.9,1021.9,25,1.9,338,0
1018,chaoyang_meo,2018-03-15 02:00:00,8.5,1022.4,13,5.1,25,0
1019,chaoyang_meo,2018-03-15 03:00:00,8.4,1022.6,10,5.4,46,0
1020,chaoyang_meo,2018-03-15 04:00:00,9.7,1022.7,10,4.2,36,0
1021,chaoyang_meo,2018-03-15 05:00:00,10.0,1022.7,9,5.8,57,0
1022,chaoyang_meo,2018-03-15 06:00:00,10.4,1022.3,8,5.7,55,0
1023,chaoyang_meo,2018-03-15 07:00:00,11.1,1022.1,8,1.8,36,0
1024,chaoyang_meo,2018-03-15 08:00:00,11.6,1022.1,8,2.9,54,0
1025,chaoyang_meo,2018-03-15 09:00:00,11.7,1022.3,9,4.8,71,0
1026,chaoyang_meo,2018-03-15 10:00:00,10.8,1022.7,9,3.0,89,0
1027,chaoyang_meo,2018-03-15 11:00:00,8.6,1023.6,27,3.2,135,0
1028,chaoyang_meo,2018-03-15 12:00:00,7.6,1025.2,26,3.1,127,0
1029,chaoyang_meo,2018-03-15 13:00:00,6.9,1026.8,28,2.8,197,0
1030,chaoyang_meo,2018-03-15 14:00:00,5.4,1027.8,34,4.0,201,0
1031,chaoyang_meo,2018-03-15 15:00:00,4.3,1028.6,37,3.7,191,0
1032,chaoyang_meo,2018-03-15 16:00:00,3.1,1029.0,45,2.4,204,0
1033,chaoyang_meo,2018-03-15 17:00:00,2.5,1029.2,47,2.0,198,0
1034,chaoyang_meo,2018-03-15 18:00:00,2.1,1029.2,48,1.6,165,0
1035,chaoyang_meo,2018-03-15 19:00:00,1.6,1028.9,50,2.2,194,0
1036,chaoyang_meo,2018-03-15 20:00:00,1.2,1029.2,52,0.9,189,0
1037,chaoyang_meo,2018-03-15 21:00:00,0.6,1029.1,53,1.5,204,0
1038,chaoyang_meo,2018-03-15 22:00:00,0.6,1029.3,54,0.8,235,0
1039,chaoyang_meo,2018-03-15 23:00:00,0.9,1029.9,54,2.5,253,0
1040,chaoyang_meo,2018-03-16 00:00:00,2.1,1030.1,48,2.3,218,0
1041,chaoyang_meo,2018-03-16 01:00:00,3.2,1030.5,43,2.7,201,0
1042,chaoyang_meo,2018-03-16 02:00:00,4.3,1030.4,39,3.7,242,0
1043,chaoyang_meo,2018-03-16 03:00:00,5.2,1029.5,35,3.3,243,0
1044,chaoyang_meo,2018-03-16 04:00:00,6.6,1028.1,33,2.0,221,0
1045,chaoyang_meo,2018-03-16 05:00:00,7.8,1026.7,30,2.9,208,0
1046,chaoyang_meo,2018-03-16 06:00:00,8.2,1025.1,28,4.7,249,0
1047,chaoyang_meo,2018-03-16 07:00:00,9.1,1024.1,26,5.3,228,0
1048,chaoyang_meo,2018-03-16 08:00:00,8.9,1023.6,26,3.2,152,0
1049,chaoyang_meo,2018-03-16 09:00:00,8.2,1023.3,28,4.4,213,0
1050,chaoyang_meo,2018-03-16 10:00:00,7.5,1022.9,28,2.7,203,0
1051,chaoyang_meo,2018-03-16 11:00:00,6.8,1023.2,30,4.4,202,0
1052,chaoyang_meo,2018-03-16 12:00:00,6.4,1023.4,32,2.6,197,0
1053,chaoyang_meo,2018-03-16 13:00:00,6.5,1023.7,32,1.0,176,0
1054,chaoyang_meo,2018-03-16 14:00:00,5.2,1024.2,35,2.4,165,0
1055,chaoyang_meo,2018-03-16 15:00:00,3.9,1023.9,36,3.0,168,0
1056,chaoyang_meo,2018-03-16 16:00:00,3.6,1023.5,35,2.2,186,0
1057,chaoyang_meo,2018-03-16 17:00:00,3.4,1023.0,36,1.6,182,0
1058,chaoyang_meo,2018-03-16 18:00:00,3.3,1022.6,35,2.1,179,0
1059,chaoyang_meo,2018-03-16 19:00:00,3.2,1021.7,36,1.5,116,0
1060,chaoyang_meo,2018-03-16 20:00:00,2.6,1021.2,38,2.1,93,0
1061,chaoyang_meo,2018-03-16 21:00:00,2.2,1021.1,38,1.8,105,0
1062,chaoyang_meo,2018-03-16 22:00:00,2.4,1021.2,37,1.5,127,0
1063,chaoyang_meo,2018-03-16 23:00:00,2.4,1021.2,36,1.3,117,0
1064,chaoyang_meo,2018-03-17 00:00:00,1.7,1021.9,52,1.1,172,9
1065,chaoyang_meo,2018-03-17 01:00:00,1.7,1022.6,57,1.1,179,0
1066,chaoyang_meo,2018-03-17 02:00:00,1.6,1022.9,73,0.9,181,9
1067,chaoyang_meo,2018-03-17 03:00:00,0.0,1022.3,93,2.5,106,2
1068,chaoyang_meo,2018-03-17 04:00:00,0.2,1021.7,93,1.2,59,1
1069,chaoyang_meo,2018-03-17 05:00:00,0.0,1021.1,94,1.6,81,8
1070,chaoyang_meo,2018-03-17 06:00:00,0.1,1020.6,93,1.3,56,4
1071,chaoyang_meo,2018-03-17 07:00:00,0.5,1020.2,93,1.1,53,1
1072,chaoyang_meo,2018-03-17 08:00:00,0.8,1020.0,92,1.4,52,1
1073,chaoyang_meo,2018-03-17 09:00:00,0.9,1019.7,92,1.1,77,1
1074,chaoyang_meo,2018-03-17 10:00:00,1.0,1019.9,92,1.1,87,1
1075,chaoyang_meo,2018-03-17 11:00:00,1.1,1020.0,93,1.3,91,1
1076,chaoyang_meo,2018-03-17 12:00:00,1.1,1020.6,93,1.1,64,1
1077,chaoyang_meo,2018-03-17 13:00:00,1.1,1020.7,95,1.2,90,1
1078,chaoyang_meo,2018-03-17 14:00:00,1.2,1020.8,95,1.1,99,1
1079,chaoyang_meo,2018-03-17 15:00:00,1.3,1020.5,96,1.1,96,1
1080,chaoyang_meo,2018-03-17 16:00:00,1.4,1020.3,94,1.0,88,1
1081,chaoyang_meo,2018-03-17 17:00:00,1.6,1020.2,93,1.2,56,1
1082,chaoyang_meo,2018-03-17 18:00:00,1.6,1020.0,93,0.9,64,1
1083,chaoyang_meo,2018-03-17 19:00:00,1.6,1019.5,91,0.2,999017,1
1084,chaoyang_meo,2018-03-17 20:00:00,1.1,1019.2,93,0.2,999017,1
1085,chaoyang_meo,2018-03-17 21:00:00,0.3,1019.3,93,0.0,999017,1
1086,chaoyang_meo,2018-03-17 22:00:00,0.1,1019.5,90,0.7,317,1
1087,chaoyang_meo,2018-03-17 23:00:00,0.0,1019.4,93,1.2,49,1
1088,chaoyang_meo,2018-03-18 00:00:00,1.5,1019.7,87,0.3,64,1
1089,chaoyang_meo,2018-03-18 01:00:00,3.2,1020.2,73,1.8,299,9
1090,chaoyang_meo,2018-03-18 02:00:00,5.0,1020.3,68,0.9,332,9
1091,chaoyang_meo,2018-03-18 03:00:00,6.0,1020.1,63,0.9,341,9
1092,chaoyang_meo,2018-03-18 04:00:00,7.6,1019.5,58,1.2,199,9
1093,chaoyang_meo,2018-03-18 05:00:00,9.0,1018.4,51,1.0,286,9
1094,chaoyang_meo,2018-03-18 06:00:00,10.7,1017.3,43,1.6,102,9
1095,chaoyang_meo,2018-03-18 07:00:00,11.4,1016.5,41,1.8,171,9
1096,chaoyang_meo,2018-03-18 08:00:00,11.8,1016.2,41,1.4,118,9
1097,chaoyang_meo,2018-03-18 09:00:00,12.0,1016.1,37,1.6,181,9
1098,chaoyang_meo,2018-03-18 10:00:00,10.8,1016.9,43,1.3,154,9
1099,chaoyang_meo,2018-03-18 11:00:00,9.4,1017.7,48,1.4,144,9
1100,chaoyang_meo,2018-03-18 12:00:00,8.5,1018.4,55,1.0,170,9
1101,chaoyang_meo,2018-03-18 13:00:00,7.6,1018.7,66,1.3,173,9
1102,chaoyang_meo,2018-03-18 14:00:00,6.7,1019.2,68,1.5,233,9
1103,chaoyang_meo,2018-03-18 15:00:00,5.6,1019.3,74,1.0,261,9
1104,chaoyang_meo,2018-03-18 16:00:00,4.1,1019.2,81,0.0,999017,9
1105,chaoyang_meo,2018-03-18 17:00:00,3.3,1019.3,85,0.0,999017,9
1106,chaoyang_meo,2018-03-18 18:00:00,2.5,1019.0,89,1.0,27,9
1107,chaoyang_meo,2018-03-18 19:00:00,1.7,1018.8,93,0.6,27,1
1108,chaoyang_meo,2018-03-18 20:00:00,2.1,1019.0,93,0.1,999017,1
1109,chaoyang_meo,2018-03-18 21:00:00,2.2,1019.1,92,0.6,285,1
1110,chaoyang_meo,2018-03-18 22:00:00,1.8,1020.1,92,1.5,104,1
1111,chaoyang_meo,2018-03-18 23:00:00,2.8,1021.0,84,0.6,47,9
1112,chaoyang_meo,2018-03-19 00:00:00,6.4,1021.9,71,0.4,199,9
1113,chaoyang_meo,2018-03-19 01:00:00,9.6,1022.5,47,1.3,13,9
1114,chaoyang_meo,2018-03-19 02:00:00,10.2,1022.6,42,1.0,93,9
1115,chaoyang_meo,2018-03-19 03:00:00,11.7,1022.6,32,2.7,62,0
1116,chaoyang_meo,2018-03-19 04:00:00,12.4,1022.2,30,3.2,81,0
1117,chaoyang_meo,2018-03-19 05:00:00,13.4,1021.5,30,3.5,59,0
1118,chaoyang_meo,2018-03-19 06:00:00,13.8,1020.7,31,4.3,104,0
1119,chaoyang_meo,2018-03-19 07:00:00,14.4,1020.0,25,2.5,75,0
1120,chaoyang_meo,2018-03-19 08:00:00,14.5,1019.8,23,3.2,99,0
1121,chaoyang_meo,2018-03-19 09:00:00,14.0,1020.0,22,1.8,158,0
1122,chaoyang_meo,2018-03-19 10:00:00,12.7,1020.8,23,2.2,152,0
1123,chaoyang_meo,2018-03-19 11:00:00,11.7,1021.4,25,2.0,126,0
1124,chaoyang_meo,2018-03-19 12:00:00,10.8,1022.1,28,1.2,121,0
1125,chaoyang_meo,2018-03-19 13:00:00,9.0,1022.8,33,1.4,101,0
1126,chaoyang_meo,2018-03-19 14:00:00,8.5,1023.6,31,2.3,97,0
1127,chaoyang_meo,2018-03-19 15:00:00,8.9,1024.4,21,3.1,98,0
1128,chaoyang_meo,2018-03-19 16:00:00,8.0,1024.9,31,1.8,143,0
1129,chaoyang_meo,2018-03-19 17:00:00,7.0,1025.4,38,0.6,285,0
1130,chaoyang_meo,2018-03-19 18:00:00,5.6,1025.6,49,0.3,80,0
1131,chaoyang_meo,2018-03-19 19:00:00,4.0,1025.4,57,0.7,295,0
1132,chaoyang_meo,2018-03-19 20:00:00,5.7,1025.2,29,2.4,5,0
1133,chaoyang_meo,2018-03-19 21:00:00,5.6,1025.3,20,1.4,44,0
1134,chaoyang_meo,2018-03-19 22:00:00,5.1,1025.8,19,1.4,52,0
1135,chaoyang_meo,2018-03-19 23:00:00,4.9,1026.6,17,2.2,54,0
1136,chaoyang_meo,2018-03-20 00:00:00,5.8,1027.0,15,2.7,63,0
1137,chaoyang_meo,2018-03-20 01:00:00,7.1,1027.5,12,3.2,48,0
1138,chaoyang_meo,2018-03-20 02:00:00,8.0,1027.2,12,1.4,56,0
1139,chaoyang_meo,2018-03-20 03:00:00,8.8,1026.5,13,1.5,90,0
1140,chaoyang_meo,2018-03-20 04:00:00,9.3,1025.6,11,1.9,89,0
1141,chaoyang_meo,2018-03-20 05:00:00,10.0,1024.6,10,3.0,77,0
1142,chaoyang_meo,2018-03-20 06:00:00,10.5,1023.6,11,1.4,50,0
1143,chaoyang_meo,2018-03-20 07:00:00,10.5,1022.9,11,1.4,217,0
1144,chaoyang_meo,2018-03-20 08:00:00,10.7,1022.5,12,1.3,158,0
1145,chaoyang_meo,2018-03-20 09:00:00,10.3,1022.2,14,1.5,118,0
1146,chaoyang_meo,2018-03-20 10:00:00,9.5,1022.4,16,2.4,182,0
1147,chaoyang_meo,2018-03-20 11:00:00,8.8,1022.6,16,1.9,164,0
1148,chaoyang_meo,2018-03-20 12:00:00,8.2,1022.9,16,2.5,181,0
1149,chaoyang_meo,2018-03-20 13:00:00,7.6,1023.1,16,1.8,185,0
1150,chaoyang_meo,2018-03-20 14:00:00,7.0,1023.3,17,1.4,200,0
1151,chaoyang_meo,2018-03-20 15:00:00,6.3,1023.1,18,1.6,246,0
1152,chaoyang_meo,2018-03-20 16:00:00,5.9,1022.9,20,2.2,233,0
1153,chaoyang_meo,2018-03-20 17:00:00,5.4,1022.4,21,1.7,207,0
1154,chaoyang_meo,2018-03-20 18:00:00,3.9,1022.1,30,1.4,157,0
1155,chaoyang_meo,2018-03-20 19:00:00,3.0,1021.6,35,1.3,186,0
1156,chaoyang_meo,2018-03-20 20:00:00,2.0,1020.9,38,0.8,153,0
1157,chaoyang_meo,2018-03-20 21:00:00,0.1,1020.8,47,0.6,62,0
1158,chaoyang_meo,2018-03-20 22:00:00,-0.9,1020.8,53,0.7,63,0
1159,chaoyang_meo,2018-03-20 23:00:00,-0.2,1020.6,52,0.6,78,0
1160,chaoyang_meo,2018-03-21 00:00:00,2.2,1020.5,43,1.2,67,0
1161,chaoyang_meo,2018-03-21 01:00:00,3.4,1020.8,40,1.6,56,0
1162,chaoyang_meo,2018-03-21 02:00:00,4.9,1020.6,34,0.3,302,0
1163,chaoyang_meo,2018-03-21 03:00:00,6.4,1019.7,30,0.5,278,0
1164,chaoyang_meo,2018-03-21 04:00:00,7.6,1018.6,24,2.9,259,0
1165,chaoyang_meo,2018-03-21 05:00:00,8.9,1017.4,24,2.0,224,0
1166,chaoyang_meo,2018-03-21 06:00:00,9.7,1016.0,22,4.0,208,0
1167,chaoyang_meo,2018-03-21 07:00:00,10.6,1015.1,21,3.4,203,0
1168,chaoyang_meo,2018-03-21 08:00:00,10.8,1014.3,21,2.9,230,0
1169,chaoyang_meo,2018-03-21 09:00:00,10.5,1013.8,21,1.6,213,0
1170,chaoyang_meo,2018-03-21 10:00:00,10.0,1013.6,22,1.8,199,0
1171,chaoyang_meo,2018-03-21 11:00:00,9.4,1013.6,24,1.1,197,0
1172,chaoyang_meo,2018-03-21 12:00:00,8.4,1013.8,26,1.2,165,0
1173,chaoyang_meo,2018-03-21 13:00:00,8.3,1013.9,27,0.6,187,0
1174,chaoyang_meo,2018-03-21 14:00:00,7.5,1013.6,28,1.3,170,0
1175,chaoyang_meo,2018-03-21 15:00:00,7.0,1013.4,29,1.2,180,0
1176,chaoyang_meo,2018-03-21 16:00:00,7.0,1012.7,30,1.0,195,0
1177,chaoyang_meo,2018-03-21 17:00:00,5.4,1012.4,36,0.7,266,0
1178,chaoyang_meo,2018-03-21 18:00:00,4.2,1012.0,43,0.0,999017,0
1179,chaoyang_meo,2018-03-21 19:00:00,2.7,1011.7,52,1.0,42,0
1180,chaoyang_meo,2018-03-21 20:00:00,2.1,1011.5,55,0.9,43,0
1181,chaoyang_meo,2018-03-21 21:00:00,1.4,1011.2,56,0.0,999017,9
1182,chaoyang_meo,2018-03-21 22:00:00,0.9,1011.3,60,0.0,999017,9
1183,chaoyang_meo,2018-03-21 23:00:00,1.0,1011.4,61,1.3,67,9
1184,chaoyang_meo,2018-03-22 00:00:00,4.7,1011.6,42,1.4,43,0
1185,chaoyang_meo,2018-03-22 01:00:00,7.1,1011.6,33,1.9,9,0
1186,chaoyang_meo,2018-03-22 02:00:00,9.4,1011.1,29,1.8,99,0
1187,chaoyang_meo,2018-03-22 03:00:00,11.5,1010.5,26,1.4,194,0
1188,chaoyang_meo,2018-03-22 04:00:00,13.8,1009.4,26,0.9,226,0
1189,chaoyang_meo,2018-03-22 05:00:00,15.9,1008.3,22,1.2,208,0
1190,chaoyang_meo,2018-03-22 06:00:00,17.4,1007.1,19,2.5,244,0
1191,chaoyang_meo,2018-03-22 07:00:00,17.9,1006.5,18,2.9,172,0
1192,chaoyang_meo,2018-03-22 08:00:00,18.1,1006.3,19,2.9,221,0
1193,chaoyang_meo,2018-03-22 09:00:00,17.6,1006.3,19,3.6,192,0
1194,chaoyang_meo,2018-03-22 10:00:00,17.0,1006.6,22,3.5,218,0
1195,chaoyang_meo,2018-03-22 11:00:00,15.9,1007.1,25,2.1,185,0
1196,chaoyang_meo,2018-03-22 12:00:00,14.7,1007.5,28,2.4,193,0
1197,chaoyang_meo,2018-03-22 13:00:00,14.4,1007.7,26,1.9,186,0
1198,chaoyang_meo,2018-03-22 14:00:00,14.1,1008.1,28,1.9,196,0
1199,chaoyang_meo,2018-03-22 15:00:00,13.1,1008.1,31,1.6,198,0
1200,chaoyang_meo,2018-03-22 16:00:00,11.9,1008.0,36,0.9,264,0
1201,chaoyang_meo,2018-03-22 17:00:00,9.6,1008.0,44,0.1,999017,9
1202,chaoyang_meo,2018-03-22 18:00:00,8.0,1008.0,50,0.8,111,9
1203,chaoyang_meo,2018-03-22 19:00:00,8.3,1007.8,49,1.5,78,9
1204,chaoyang_meo,2018-03-22 20:00:00,7.0,1008.2,57,1.1,88,9
1205,chaoyang_meo,2018-03-22 21:00:00,6.4,1008.6,58,1.2,46,9
1206,chaoyang_meo,2018-03-22 22:00:00,6.4,1009.0,58,1.3,57,9
1207,chaoyang_meo,2018-03-22 23:00:00,6.3,1009.4,59,0.9,41,9
1208,chaoyang_meo,2018-03-23 00:00:00,7.6,1010.0,54,1.3,69,9
1209,chaoyang_meo,2018-03-23 01:00:00,9.0,1010.8,49,1.3,49,9
1210,chaoyang_meo,2018-03-23 02:00:00,10.1,1010.8,46,0.8,73,9
1211,chaoyang_meo,2018-03-23 03:00:00,11.7,1010.7,42,0.7,229,9
1212,chaoyang_meo,2018-03-23 04:00:00,12.8,1010.4,38,1.1,86,9
1213,chaoyang_meo,2018-03-23 05:00:00,15.2,1009.9,32,1.3,325,9
1214,chaoyang_meo,2018-03-23 06:00:00,17.4,1008.9,27,1.3,253,9
1215,chaoyang_meo,2018-03-23 07:00:00,18.8,1008.6,23,1.1,246,9
1216,chaoyang_meo,2018-03-23 08:00:00,19.3,1008.7,22,1.6,119,9
1217,chaoyang_meo,2018-03-23 09:00:00,19.8,1009.0,20,1.1,62,0
1218,chaoyang_meo,2018-03-23 10:00:00,18.7,1009.8,23,0.6,96,0
1219,chaoyang_meo,2018-03-23 11:00:00,14.6,1010.8,32,1.2,273,0
1220,chaoyang_meo,2018-03-23 12:00:00,13.1,1012.2,36,1.3,258,0
1221,chaoyang_meo,2018-03-23 13:00:00,11.5,1013.5,41,0.7,332,0
1222,chaoyang_meo,2018-03-23 14:00:00,9.9,1014.5,49,0.3,121,9
1223,chaoyang_meo,2018-03-23 15:00:00,8.8,1015.6,51,0.0,999017,9
1224,chaoyang_meo,2018-03-23 16:00:00,7.5,1016.1,55,0.4,163,0
1225,chaoyang_meo,2018-03-23 17:00:00,7.4,1016.9,49,0.8,64,0
1226,chaoyang_meo,2018-03-23 18:00:00,6.9,1017.2,58,0.2,999017,9
1227,chaoyang_meo,2018-03-23 19:00:00,6.5,1017.2,67,0.0,999017,9
1228,chaoyang_meo,2018-03-23 20:00:00,5.0,1017.3,74,0.1,999017,9
1229,chaoyang_meo,2018-03-23 21:00:00,5.1,1017.9,77,0.0,999017,9
1230,chaoyang_meo,2018-03-23 22:00:00,3.9,1018.3,80,0.0,999017,9
1231,chaoyang_meo,2018-03-23 23:00:00,4.5,1018.9,78,0.0,999017,9
1232,chaoyang_meo,2018-03-24 00:00:00,9.4,1019.2,63,0.0,999017,9
1233,chaoyang_meo,2018-03-24 01:00:00,13.9,1019.4,45,1.1,246,9
1234,chaoyang_meo,2018-03-24 02:00:00,16.4,1019.3,30,1.6,196,9
1235,chaoyang_meo,2018-03-24 03:00:00,18.6,1018.7,21,1.1,218,9
1236,chaoyang_meo,2018-03-24 04:00:00,20.3,1017.7,16,2.1,302,0
1237,chaoyang_meo,2018-03-24 05:00:00,21.6,1016.7,13,1.9,311,0
1238,chaoyang_meo,2018-03-24 06:00:00,22.8,1015.4,12,1.7,247,0
1239,chaoyang_meo,2018-03-24 07:00:00,22.7,1014.7,13,3.4,224,0
1240,chaoyang_meo,2018-03-24 08:00:00,22.8,1014.0,14,1.9,195,0
1241,chaoyang_meo,2018-03-24 09:00:00,22.5,1013.7,12,2.8,216,0
1242,chaoyang_meo,2018-03-24 10:00:00,21.4,1013.8,14,2.0,223,0
1243,chaoyang_meo,2018-03-24 11:00:00,20.2,1014.2,15,2.6,203,0
1244,chaoyang_meo,2018-03-24 12:00:00,19.4,1014.6,16,3.6,209,0
1245,chaoyang_meo,2018-03-24 13:00:00,18.7,1015.0,16,3.0,226,0
1246,chaoyang_meo,2018-03-24 14:00:00,18.1,1015.1,18,3.8,240,0
1247,chaoyang_meo,2018-03-24 15:00:00,17.7,1015.1,18,3.4,240,0
1248,chaoyang_meo,2018-03-24 16:00:00,17.0,1015.0,20,2.1,245,0
1249,chaoyang_meo,2018-03-24 17:00:00,13.9,1014.9,26,0.0,999017,0
1250,chaoyang_meo,2018-03-24 18:00:00,10.5,1014.9,36,0.0,999017,0
1251,chaoyang_meo,2018-03-24 19:00:00,8.4,1014.7,43,0.7,39,0
1252,chaoyang_meo,2018-03-24 20:00:00,7.1,1014.9,49,0.3,333,0
1253,chaoyang_meo,2018-03-24 21:00:00,6.2,1014.9,50,0.5,240,0
1254,chaoyang_meo,2018-03-24 22:00:00,5.6,1015.3,52,0.0,999017,0
1255,chaoyang_meo,2018-03-24 23:00:00,7.3,1015.8,44,1.8,43,0
1256,chaoyang_meo,2018-03-25 00:00:00,12.9,1016.1,27,1.1,12,0
1257,chaoyang_meo,2018-03-25 01:00:00,16.2,1016.1,20,1.0,219,0
1258,chaoyang_meo,2018-03-25 02:00:00,18.9,1015.9,16,1.5,318,0
